0.75000006,9.645,1.7931099,0.0006825897,0.5089762,0.09184135,-0.007152272
0.7666667,9.651989,1.7547995,0.0006941094,0.5109773,0.092233814,-0.007735805
0.78333336,9.6590395,1.7185897,0.0007350157,0.51583534,0.09322508,-0.009833758
0.8000001,9.666255,1.6849091,0.00080574054,0.52358735,0.0948721,-0.013030977
0.8166667,9.67378,1.653675,0.0009088486,0.53454477,0.09730489,-0.018369624
0.8333334,9.682017,1.6235905,0.001048698,0.5490013,0.10065674,-0.024890402
0.85,9.691162,1.5937706,0.0012410062,0.5675065,0.10510145,-0.032724164
0.86666673,9.701484,1.5617647,0.001492409,0.5906755,0.110793464,-0.03976755
0.8833334,9.713409,1.5268581,0.0018314125,0.61964977,0.11810488,-0.050586924
0.90000004,9.727848,1.4862249,0.002290804,0.6547804,0.12721755,-0.058385324
0.9166667,9.744528,1.4427712,0.0028920742,0.69741344,0.13856658,-0.07185147
0.9333334,9.76688,1.3841175,0.0037503636,0.7512983,0.15324473,-0.08568384
0.95000005,9.79576,1.304512,0.0049665454,0.8152701,0.17109725,-0.09509067
0.9666667,9.83101,1.2090153,0.006677626,0.89527357,0.19381791,-0.113737315
0.9833334,9.879661,1.0785148,0.009194961,0.9934057,0.22267447,-0.13000707
1.0,9.945809,0.9003283,0.0129117295,1.1159154,0.2595841,-0.144972
1.0166668,10.034945,0.6580949,0.018530011,1.2694211,0.30703595,-0.15879917
1.0333334,10.157117,0.32558513,0.027249102,1.463421,0.3686001,-0.17145483
1.0500001,10.324227,-0.13401031,0.04107799,1.71087,0.44879845,-0.17311087
1.0666667,10.555334,-0.7751837,0.063898064,2.031833,0.55464125,-0.17910737
1.0833334,10.889232,-1.6662023,0.102930024,2.452098,0.698286,-0.20573424
1.1,11.354066,-2.864489,0.16715093,2.9909031,0.8891757,-0.19884399
1.1166667,11.961355,-4.4126987,0.27225015,3.6882365,1.1407721,-0.2006932
1.1333334,12.766108,-6.387825,0.44305202,4.5747414,1.4729714,-0.21337116
1.1500001,12.560704,-5.0839233,0.031742048,4.5551896,1.5307508,-0.21597211
1.1666667,10.942814,0.3998525,-0.6567599,4.536216,1.5855228,-0.21738476
1.1833334,9.995988,3.4970136,-0.40975705,4.559406,1.5970261,-0.917634
1.2,8.658928,7.3975105,-0.33076552,3.4073393,1.2818154,-1.3872681
1.2166667,7.402209,11.394018,-0.32519025,3.410932,1.4101692,-1.5865583
1.2333333,8.806046,8.136562,0.2879502,3.3291478,1.5033162,-1.7857164
1.2500001,9.833119,5.5517373,0.15798444,3.1280355,1.5415238,-2.0042758
1.2666668,9.14915,7.1597633,-0.18752116,2.858172,1.5454535,-2.179713
1.2833334,8.254204,8.722108,-0.13103288,2.4635882,1.4671443,-2.1738865
1.3000001,7.1997213,10.062556,-0.097100094,2.0626452,1.3341717,-2.051378
1.3166667,6.280116,10.797733,-0.0143120345,1.6609942,1.1535208,-1.8863547
1.3333334,5.5251536,11.120266,0.048221145,1.2478428,0.923797,-1.7073467
1.35,4.7512546,11.471634,0.06352899,0.8172036,0.6430283,-1.5550584
1.3666668,3.930821,11.904482,0.08104605,0.35892195,0.30648404,-1.4522843
1.3833334,3.0385308,12.433574,0.10979988,-0.135993,-0.094521,-1.1061816
1.4000001,2.258173,12.835573,0.14608276,-0.6110459,-0.51835597,-0.71008956
1.4166667,2.6070051,12.009731,0.12674083,-0.8081946,-0.712052,-0.56656605
1.4333334,6.4962206,7.3811274,-0.0454068,-0.16866346,-0.15802607,-0.4755855
1.45,10.881971,2.4397888,-0.12604606,0.012698203,0.009180439,-0.36591983
1.4666667,10.764425,2.6705403,0.022708064,0.20504014,0.18761736,-0.25835806
1.4833335,8.74309,4.9786725,0.061543934,0.1425654,0.13264541,-0.14392857
1.5000001,6.730544,7.1734924,-0.0034286776,-0.07810814,-0.07177292,-0.029924557
1.5166668,5.047841,8.990872,0.0016287097,-0.2750814,-0.25500652,0.082222044
1.5333334,4.7406235,9.335251,0.02403102,-0.470488,-0.4336425,0.1924895
1.5500001,4.8753376,9.233004,0.033011306,-0.67383504,-0.6143914,0.30060866
1.5666667,4.9075737,9.272435,0.035181116,-0.8912758,-0.80069697,0.4052782
1.5833334,4.8962226,9.391014,0.041358214,-1.1284984,-0.9953248,0.50629866
1.6000001,4.8600907,9.571486,0.050681528,-1.3902233,-1.1997315,0.6036655
1.6166668,4.8108077,9.805965,0.06298777,-1.6811368,-1.4148743,0.69696134
1.6333334,4.758247,10.0890465,0.078296565,-2.0052638,-1.6406957,0.78577685
1.6500001,4.714594,10.412089,0.09609914,-2.365279,-1.8756343,0.86996543
1.6666667,6.4530787,8.458028,-0.104721785,-2.0732393,-1.5864568,0.9923081
1.6833334,10.077061,3.9309926,-0.410054,-1.7457733,-1.2711573,1.1340593
1.7,12.138103,1.1308374,-0.30594608,-1.3657675,-0.9443343,1.2769337
1.7166667,12.513205,0.26716042,-0.020107206,-0.925653,-0.60025895,1.425541
1.7333335,12.829886,-0.6918607,0.08544321,-0.43248492,-0.25355268,1.5776943
1.7500001,12.989244,-1.6083212,0.12467738,0.09595397,0.075194456,1.7309412
1.7666668,12.48755,-1.5497007,0.14380355,0.412589,0.23380253,1.0802375
1.7833334,11.216137,-0.00016355515,0.10373262,0.6268178,0.3278957,0.59777826
1.8000001,10.23447,1.4854984,0.03304562,0.80566144,0.41257477,0.17717592
1.8166667,9.063467,3.7500653,-0.03487246,0.4705927,0.24065012,-0.011401183
1.8333334,7.218543,7.373148,-0.066616654,0.102462634,0.05313802,-0.009923077
1.8500001,6.743558,8.308452,-0.01542075,0.031127563,0.016133454,-0.008653212
1.8666668,7.792984,6.283061,0.028492277,0.009573487,0.004961721,-0.007882637
1.8833334,8.500814,4.9171696,0.013283579,0.0030359223,0.0015734155,-0.0075137415
1.9000001,8.646485,4.6360855,0.0005260289,0.0010588758,0.000548722,-0.0073735327
1.9166667,8.690514,4.5511336,4.3861248e-05,0.00045728657,0.00023699096,-0.0072850366
1.9333334,8.703851,4.5254025,-9.760788e-07,0.0002736914,0.00014195322,-0.007219835
1.95,8.707883,4.5176215,-4.9296823e-06,0.0002165311,0.00011229805,-0.0071658604
1.9666668,8.709095,4.515283,-6.179916e-06,0.00019228898,9.9727105e-05,-0.007123965
1.9833335,8.709445,4.5146074,-5.2185014e-06,0.00017911023,9.289106e-05,-0.007088396
2.0,8.709554,4.514397,-6.0034627e-06,0.0001754144,9.0956666e-05,-0.007060768
2.016667,8.709592,4.514323,-5.8388423e-06,0.00016435042,8.5178115e-05,-0.0070403963
2.0333335,8.709588,4.5143304,-5.0654935e-06,0.00015659137,8.118082e-05,-0.0070346566
2.0500002,8.709653,4.514206,-5.098582e-06,0.0001801519,9.3401555e-05,-0.007359598
2.0666668,8.709773,4.513973,-6.7113515e-06,0.00019953154,0.00010343061,-0.0076829805
2.0833335,8.709776,4.513968,-4.9662362e-06,0.00019385785,0.000100527555,-0.007775264
2.1000001,8.709871,4.5137844,-4.3721634e-06,0.00025890468,0.00013420879,-0.008395622
2.1166668,8.724395,4.4857845,-3.8146222e-06,0.009476649,0.00491148,-0.08920622
2.1333334,8.710044,4.5133605,-1.1313858e-05,-0.0018206445,-0.00092906423,-0.18882732
2.15,8.656399,4.6163216,-1.3893807e-05,-0.0014172025,-0.00075218454,-0.27988097
2.1666667,8.635482,4.6555057,-2.2110971e-06,-0.0012733999,-0.00068736664,-0.3677847
2.1833334,8.622358,4.678482,-8.7725766e-08,-0.0011711832,-0.00064513244,-0.4541481
2.2,8.582708,4.750823,-6.2175577e-06,-0.0010598935,-0.0005976951,-0.5404758
2.2166667,8.537196,4.832108,-6.7090223e-06,-0.0009312389,-0.0005392919,-0.6282665
2.2333333,8.496652,4.903052,-4.130815e-06,-0.00088600634,-0.00052585686,-0.31744197
2.25,8.51445,4.872223,-4.7673607e-06,-0.0003359259,-0.00019791158,-0.055468
2.266667,8.566721,4.780011,-6.894036e-06,0.00029274164,0.0001614244,0.12675935
2.2833335,8.613765,4.694843,-5.5231912e-06,0.00017530975,9.5213356e-05,0.20681523
2.3000002,8.665515,4.5984173,-5.4289226e-06,4.6745678e-05,2.4194353e-05,0.32572603
2.3166668,8.726859,4.4807363,-6.0490306e-06,3.8745722e-05,1.993989e-05,0.44673496
2.3333335,8.800185,4.3350034,-4.7140247e-06,6.598364e-05,3.12928e-05,0.577414
2.3500001,8.880237,4.16861,-6.003716e-06,8.970041e-05,3.8569386e-05,0.70025045
2.3666668,8.9681015,3.9760587,-6.3567395e-06,0.00019499191,8.269002e-05,0.83173347
2.3833334,9.057952,3.7668786,-5.273644e-06,-0.00035045648,-0.0001625704,0.7712342
2.4,9.134262,3.577786,-7.239059e-06,0.007472127,0.002934852,0.38310865
2.4166667,9.190296,3.4327605,-9.421231e-06,0.005088332,0.0018750596,0.23084396
2.4333334,9.219917,3.3497965,-9.703539e-06,0.005094997,0.0018357902,0.21008584
2.45,9.250791,3.2610977,-4.6698324e-06,0.0046300064,0.0016071957,0.19611907
2.4666667,9.290014,3.148743,-4.016065e-06,0.004503721,0.0015081717,0.19180952
2.4833333,9.327184,3.0370326,-5.6170784e-06,0.004557484,0.0014666235,0.20030293
2.5000002,9.363495,2.923379,-4.5424094e-06,0.00462174,0.001426266,0.20137888
2.516667,9.396025,2.817135,-5.628068e-06,0.004535667,0.0013432255,0.18931335
2.5333335,9.428507,2.7064586,-4.911772e-06,0.0058515207,0.0016661162,0.18221831
2.5500002,9.452521,2.6216395,-6.9848343e-06,-0.00012453501,-4.5260025e-05,0.18153411
2.5666668,9.469392,2.5594077,-6.3245025e-06,0.00019890239,5.4177788e-05,0.19914584
2.5833335,9.496931,2.456342,-2.6089028e-06,8.870232e-06,1.9200027e-06,0.22304921
2.6000001,9.527158,2.3386655,-3.8384683e-06,4.1954747e-05,1.0495473e-05,0.25189617
2.6166668,9.54961,2.245147,-6.0514885e-06,0.00057320873,0.0001292525,0.17955169
2.6333334,9.571075,2.1519735,-6.690535e-06,0.002381044,0.00053267105,0.15138032
2.65,9.58865,2.0723648,-6.588698e-06,0.0032067453,0.0006937503,0.124901615
2.6666667,9.600187,2.0176432,-6.23295e-06,0.0026287579,0.0005501094,0.10730047
2.6833334,9.608568,1.9765662,-7.0848655e-06,0.0018248463,0.00037068603,0.096768424
2.7,9.61848,1.9276768,-5.3325093e-06,0.0015354194,0.00030324876,0.095135175
2.7166667,9.626833,1.8859457,-5.2759406e-06,0.0011314707,0.0002185631,0.07014412
2.7333336,9.634153,1.848536,-4.6910127e-06,0.0009928817,0.00018882427,0.06297501
2.7500002,9.640293,1.8164349,-6.0096163e-06,0.00082975626,0.00015511253,0.05450591
2.766667,9.644857,1.7921805,-6.2674458e-06,0.000560807,0.00010342864,0.04251102
2.7833335,9.647937,1.7756047,-6.293466e-06,0.00027307638,4.9809914e-05,0.031309243
2.8000002,9.650203,1.7633253,-5.8365786e-06,6.8847796e-05,1.2432284e-05,0.02268481
2.8166668,9.651899,1.7540729,-6.3723787e-06,-9.0863185e-05,-1.6479718e-05,0.015925836
2.8333335,9.652972,1.7481956,-6.072081e-06,-0.00023022614,-4.160016e-05,0.0099700615
2.8500001,9.653489,1.7453533,-6.1543606e-06,-0.00033857598,-6.110823e-05,0.005109139
2.8666668,9.653712,1.7441226,-5.6171084e-06,-0.00042588456,-7.684726e-05,0.002469546
2.8833334,9.653826,1.7434947,-4.3627797e-06,-0.00047420262,-8.556238e-05,0.0013758454
2.9,9.654116,1.7418861,-5.8137607e-06,-2.4753224e-05,-4.4473095e-06,0.00026562458
2.9166667,9.654794,1.7381312,-4.9953355e-06,0.0010071063,0.00018180584,-0.0019151269
2.9333334,9.655459,1.7344604,-3.7839147e-06,0.00247343,0.00044693446,-0.004766113
2.95,9.65571,1.7331318,-2.0020434e-07,0.0045811227,0.00082954846,-0.008743131
2.966667,9.655875,1.732405,1.0050476e-05,0.00803886,0.0014608284,-0.015309291
2.9833336,9.655203,1.7364347,2.2775082e-05,0.010681345,0.0019529458,-0.020386057
3.0000002,9.652913,1.749537,3.9486928e-05,0.014775657,0.0027218082,-0.028250013
3.016667,9.650064,1.7658157,5.9756287e-05,0.018107329,0.0033709495,-0.034657747
3.0333335,9.646385,1.7867372,8.8351946e-05,0.023125434,0.0043578036,-0.04432123
3.0500002,9.642251,1.8102849,0.00013077522,0.027995668,0.0053587933,-0.05373723
3.0666668,9.635753,1.8460076,0.00014483625,0.031406656,0.0061248112,-0.060319178
3.0833335,9.627617,1.8899767,0.00017118288,0.037295997,0.0074172188,-0.071685664
3.1000001,9.620489,1.928364,0.00024291685,0.042529996,0.00865971,-0.08177094
3.1166668,9.609812,1.9832083,0.00023516874,0.045442834,0.009498696,-0.087563425
3.1333334,9.598063,2.0427456,0.0002898395,0.053913664,0.0115654,-0.10379496
3.15,9.585084,2.1052806,0.0002777532,0.0524392,0.011624754,-0.10133222
3.1666667,9.566697,2.1904335,0.00018444858,0.059732713,0.013607693,-0.11532426
3.1833334,9.55565,2.2416885,0.00038017,0.06567739,0.015472811,-0.1246359
3.2000003,9.542772,2.2988958,0.0004686677,0.071242094,0.017378867,-0.1322562
3.216667,9.522115,2.3872948,0.00036336933,0.07626214,0.01927829,-0.13877971
3.2333336,9.496884,2.4888458,0.00020361396,0.07593619,0.019894635,-0.13809226
3.2500002,9.472257,2.5844357,0.00016051745,0.083156675,0.02254062,-0.14606215
3.266667,9.455316,2.6481075,0.00035144534,0.087145075,0.024486525,-0.14989957
3.2833335,9.430717,2.7364702,0.0002736439,0.089317955,0.025994144,-0.15154718
3.3000002,9.393242,2.8649063,-8.772047e-05,0.084531136,0.025442656,-0.14612146
3.3166668,9.356374,2.984711,-0.00027080128,0.083913736,0.02604902,-0.1444408
3.3333335,9.337811,3.0418587,4.7188052e-05,0.090113975,0.028850444,-0.14993224
3.3500001,9.3245735,3.0812159,0.00033066608,0.092252664,0.030488655,-0.15152788
3.3666668,9.29412,3.1732228,0.00015125056,0.0935865,0.031895638,-0.15212494
3.3833334,9.251874,3.296007,-0.0001556279,0.08813143,0.030936992,-0.14623433
3.4,9.218099,3.3903627,-0.00012782731,0.093841635,0.033870086,-0.15059821
3.4166667,9.200967,3.435897,0.00020443874,0.09561748,0.03552449,-0.15173914
3.4333334,9.165047,3.530085,-8.470088e-06,0.08998125,0.034366023,-0.14604312
3.4500003,9.124463,3.6357048,-0.00014710776,0.09621486,0.03772068,-0.15043505
3.466667,9.098286,3.6997182,3.94744e-05,0.09087844,0.0365922,-0.14558527
3.4833336,9.065644,3.7791574,1.6319782e-05,0.09760431,0.040304266,-0.15024383
3.5000002,9.041719,3.836741,0.00020096095,0.099285915,0.04208735,-0.15153377
3.516667,8.999432,3.9346268,-1.9563111e-05,0.09332373,0.0405641,-0.14591634
3.5333335,8.952866,4.0415626,-0.0001615446,0.09995203,0.044496648,-0.1503405
3.5500002,8.934483,4.0814953,0.00023710413,0.10160264,0.046372637,-0.15157497
3.5666668,8.912,4.131211,0.0003851104,0.11116345,0.05201838,-0.15805025
3.5833335,8.85569,4.251405,-5.782337e-05,0.09741047,0.046713836,-0.1477897
3.6000001,8.77567,4.4165916,-0.0006123683,0.0957947,0.046944313,-0.1448286
3.6166668,8.752281,4.4621673,-5.380915e-05,0.103411965,0.05182554,-0.14980552
3.6333334,8.739093,4.484491,0.00025941947,0.09673576,0.04958704,-0.14508645
3.65,8.691093,4.578089,-3.4269055e-05,0.104899265,0.054948784,-0.14980835
3.6666667,8.651373,4.6529408,1.8951918e-05,0.097966984,0.052459747,-0.14505094
3.6833336,8.608894,4.731424,1.2960702e-05,0.106222935,0.058095355,-0.14975326
3.7000003,8.580772,4.7830157,0.00022363354,0.107243076,0.05995782,-0.15111335
3.716667,8.524402,4.8824573,-5.6102454e-05,0.10014848,0.057184417,-0.14539221
3.7333336,8.4646225,4.9874945,-0.0001927357,0.10803337,0.06296021,-0.14978172
3.7500002,8.447934,5.014972,0.00028516352,0.10903693,0.064912684,-0.15103716
3.766667,8.388551,5.113299,-7.1359325e-05,0.101409964,0.061617237,-0.14530511
3.7833335,8.326398,5.215927,-0.00019755877,0.10978818,0.06804671,-0.14956257
3.8000002,8.310429,5.2405205,0.0002971917,0.11023707,0.06975115,-0.15082546
3.8166668,8.264831,5.3122606,0.00015183155,0.11168799,0.07212397,-0.15116572
3.8333335,8.201462,5.411237,-5.09158e-05,0.11190501,0.073737234,-0.1512949
3.8500001,8.130535,5.517374,-0.00024066372,0.1032347,0.06936445,-0.1451549
3.8666668,8.077407,5.595532,-0.00015078374,0.11216635,0.07681597,-0.14934307
3.8833334,8.065251,5.6119113,0.00032449575,0.11202829,0.0782603,-0.15053794
3.9,7.9949646,5.711147,-0.00011455167,0.10370042,0.07383769,-0.14469056
3.916667,7.9259973,5.8085313,-0.00020911967,0.11318989,0.08211752,-0.14900213
3.9333336,7.9899125,5.7229066,0.0012363849,0.14544183,0.107801154,-0.16842762
3.9500003,7.8817515,5.867232,-0.00021768325,0.09057579,0.06853653,-0.13784643
3.966667,7.628875,6.203392,-0.002123949,0.106057204,0.08145578,-0.14082019
3.9833336,7.682796,6.1297517,0.0004437407,0.11126734,0.08706621,-0.147704
4.0,7.74466,6.045275,0.0011833688,0.11318131,0.09026867,-0.14946194
4.016667,7.6437573,6.1751695,-8.856846e-05,0.11376819,0.09246719,-0.1499908
4.033334,7.5713367,6.2650604,-3.996453e-05,0.114144236,0.09453433,-0.1502043
4.05,7.4834547,6.3701053,-0.00028400234,0.10455015,0.08818064,-0.14417593
4.066667,7.4526353,6.4070287,0.00015198767,0.1251941,0.107577376,-0.15436518
4.0833335,7.374564,6.4943852,-0.00027050255,0.087113574,0.07623659,-0.13311324
4.1000004,7.292367,6.589171,-0.00044064393,0.12812378,0.11402562,-0.150707
4.116667,7.3245935,6.5509315,0.00057790254,0.100587465,0.09121511,-0.14409526
4.1333337,7.219094,6.6668296,-0.00011759162,0.11586132,0.10692837,-0.14779718
4.15,7.248048,6.6414332,0.0010329948,0.1437681,0.13541716,-0.16657297
4.166667,7.174149,6.7174735,0.00023236204,0.100653246,0.09673952,-0.15280052
4.1833334,6.8732476,7.0343075,-0.0020024239,0.10968574,0.107199006,-0.13993052
4.2000003,6.8534665,7.0498877,-0.00012071479,0.09876309,0.098152265,-0.13914903
4.2166667,6.8259454,7.069292,2.3626257e-05,0.08634424,0.087210655,-0.12921019
4.2333336,6.7109027,7.1802816,-0.0007940378,0.07891428,0.08089496,-0.12179871
4.25,6.7026396,7.1832337,-0.00013137846,0.07724126,0.08033709,-0.11952251
4.266667,6.668016,7.211994,-0.00020432861,0.06407644,0.0675818,-0.108716734
4.283334,6.593756,7.2791915,-0.0004717578,0.060903624,0.06504009,-0.10405382
4.3,6.559697,7.307708,-0.00028544242,0.05265952,0.056926247,-0.09634746
4.316667,6.518096,7.342629,-0.0003003173,0.04487806,0.049049623,-0.087294504
4.3333335,6.47297,7.381223,-0.0003516466,0.039610166,0.04372523,-0.080759846
4.3500004,6.43571,7.411899,-0.00033654744,0.027522545,0.030664943,-0.0637251
4.366667,6.396923,7.4442005,-0.0003753515,0.023999693,0.026912855,-0.057748757
4.3833337,6.40425,7.435594,-0.00019042887,0.018728416,0.021148315,-0.047558278
4.4,6.4114375,7.4276543,-0.0001148844,0.015876632,0.018027116,-0.040425047
4.416667,6.405733,7.431774,-0.00012456156,0.012838671,0.014651699,-0.032388967
4.4333334,6.4002476,7.4358687,-9.649825e-05,0.009657292,0.011065847,-0.023744524
4.4500003,6.392167,7.4424458,-8.423292e-05,0.0073647117,0.00846296,-0.01741726
4.4666667,6.3919296,7.4423094,-5.163863e-05,0.0051743365,0.0059594484,-0.011414186
4.4833336,6.392803,7.441329,-3.3610668e-05,0.0032588097,0.003759021,-0.006119259
4.5,6.394465,7.439758,-2.2183236e-05,0.0017417072,0.0020108507,-0.0018390964
4.516667,6.399366,7.43544,-1.1803431e-05,0.00071207987,0.00082240923,0.00087979506
4.533334,6.406308,7.4293966,-7.113683e-06,0.00021225649,0.0002451612,0.0023891274
4.55,6.4132285,7.423394,-4.8988377e-06,2.3003338e-05,2.6561449e-05,0.002726155
4.566667,6.4177575,7.41947,-4.176272e-06,-2.2669596e-05,-2.616137e-05,0.0023389189
4.5833335,6.4190044,7.4183893,-5.1649295e-06,-5.329447e-05,-6.156774e-05,0.0011505539
4.6000004,6.417651,7.4195595,-5.254045e-06,-6.4663436e-05,-7.476602e-05,-0.00062670774
4.616667,6.4147263,7.4220886,-5.4994034e-06,-6.59626e-05,-7.6332486e-05,-0.0025399174
4.6333337,6.410125,7.426062,-5.16546e-06,-6.572813e-05,-7.615411e-05,-0.005435301
4.65,6.40363,7.4316635,-5.839886e-06,-6.9859445e-05,-8.1107246e-05,-0.008647164
4.666667,6.3955836,7.4385877,-5.279613e-06,-7.632154e-05,-8.8804845e-05,-0.011279108
4.6833334,6.3852572,7.4474535,-6.232198e-06,-8.236754e-05,-9.61084e-05,-0.0153784435
4.7000003,6.3727326,7.4581733,-5.226285e-06,-8.530494e-05,-9.989093e-05,-0.01946508
4.7166667,6.3579507,7.470778,-5.400535e-06,-8.3827144e-05,-9.8552104e-05,-0.023601493
4.7333336,6.341249,7.484958,-6.701824e-06,-0.0001202064,-0.00014196623,-0.02392775
4.7500005,6.3226113,7.5007086,-6.592181e-06,-8.789693e-05,-0.00010429914,-0.031599313
4.766667,6.301271,7.5186434,-6.753341e-06,-6.381313e-05,-7.615097e-05,-0.037904885
4.783334,6.277269,7.538691,-5.337422e-06,-6.208237e-05,-7.471883e-05,-0.04156804
4.8,6.25193,7.5597196,-5.6637473e-06,-8.486031e-05,-0.00010273745,-0.04231769
4.816667,6.223937,7.5827856,-5.605095e-06,-0.000106413296,-0.00012969128,-0.04702838
4.8333335,6.194113,7.6071672,-5.5024734e-06,-0.00011071297,-0.00013620954,-0.051083725
4.8500004,6.1640005,7.6315837,-5.1375596e-06,-0.000115898256,-0.00014369664,-0.052254155
4.866667,6.1313453,7.657841,-5.2767973e-06,-0.00012408487,-0.00015515261,-0.057187486
4.8833337,6.0971246,7.6851144,-5.2880146e-06,-0.00012940081,-0.00016352952,-0.06011652
4.9,6.0618997,7.7129283,-6.022889e-06,-0.00014595703,-0.00018606994,-0.062051143
4.916667,6.0275526,7.739799,-5.970809e-06,-0.00015927623,-0.00020493985,-0.06046954
4.9333334,5.9920473,7.767318,-6.123452e-06,-0.00016904536,-0.00021957631,-0.0629643
4.9500003,5.953541,7.796869,-5.186655e-06,-0.00018479563,-0.00024248249,-0.06894352
4.9666667,5.919051,7.823083,-5.6372637e-06,-0.0001819158,-0.0002410234,-0.061523777
4.9833336,5.88102,7.8517113,-5.5985633e-06,-0.00019937653,-0.0002667277,-0.06860295
5.0000005,5.8148026,7.90087,-4.3576833e-06,0.00017500242,0.00024934148,-0.91933906
5.016667,5.725034,7.966113,-6.084801e-06,-0.0003443021,-0.00047521046,-0.32158148
5.033334,5.683795,7.9956594,-5.585138e-06,-0.00050890684,-0.0007212079,-0.18200924
5.05,5.6643095,8.009491,-5.3756066e-06,-0.00025601877,-0.00036646222,-0.03198995
5.066667,5.654214,8.016573,-5.0257913e-06,-0.00023570118,-0.00033467053,-0.021655584
5.0833335,5.64202,8.025168,-6.1681935e-06,-0.00018585354,-0.0002646775,-0.019627968
5.1000004,5.630971,8.032939,-5.5690134e-06,-0.0001440911,-0.00020577613,-0.017676134
5.116667,5.6229057,8.038589,-7.1736054e-06,-0.00012368073,-0.00017699343,-0.013798484
5.1333337,5.6160836,8.043359,-7.2532025e-06,-0.00012608281,-0.0001806393,-0.0103240395
5.15,5.6115074,8.046555,-5.847774e-06,-0.000107280684,-0.00015386494,-0.0057588033
5.166667,5.608649,8.048549,-4.9865757e-06,-0.00010345637,-0.00014849725,-0.0028850012
5.1833334,5.6068535,8.0498,-6.735766e-06,-8.750229e-05,-0.00012562284,-0.0009846982
